end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773888360,40,40,1,38,100,100,41,41,,,,,,0,0
1773888420,38,38,1,26,41,99,24,30,25,25,24,24,25,19,19
1773888480,26,26,16,19,30,34,20,20,28,34,20,20,27,82,95
1773888540,19,21,11,11,20,36,14,15,19,21,15,15,18,36,103
1773888600,11,13,0,7,15,25,9,10,15,15,15,15,15,5,108
1773888660,7,20,0,15,10,31,10,18,15,30,15,15,17,40,116
1773888720,15,15,3,4,18,30,6,7,15,15,15,15,15,6,116
1773888780,4,5,0,3,7,10,5,5,5,5,5,5,5,2,118
1773888840,3,5,0,2,5,50,4,4,5,5,5,5,5,2,116
1773888900,2,4,2,4,4,50,3,48,3,47,3,47,9,22,135
1773888960,4,4,1,1,48,48,1,1,4,48,3,48,29,14,146
1773889020,1,1,1,1,1,1,1,1,,,,,,0,146
1773889080,1,1,0,1,1,1,1,1,1,1,1,1,1,11,157
1773889140,1,1,0,0,1,1,1,1,1,1,1,1,1,103,260
1773889200,0,0,0,0,1,1,1,1,,,,,,0,260
