end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773914460,0,59,0,44,87,87,47,49,50,60,50,60,56,13,8
1773914520,44,44,21,41,49,62,40,46,44,62,42,42,48,55,58
1773914580,41,41,21,33,46,57,38,38,41,41,40,40,41,14,63
1773914640,33,37,23,32,38,52,34,35,34,34,33,33,34,18,63
1773914700,32,34,21,27,35,49,28,32,32,32,32,32,32,5,63
1773914760,27,33,21,30,32,47,32,34,31,31,31,31,31,10,63
1773914820,30,30,21,23,34,47,24,28,24,29,24,29,25,50,100
1773914880,23,23,4,11,28,41,14,14,21,21,19,19,20,12,104
1773914940,11,19,3,14,14,24,12,18,15,19,15,19,16,14,104
1773915000,14,14,0,5,18,28,6,7,14,16,9,9,12,32,120
1773915060,5,7,1,6,7,9,7,9,,,,,,0,120
1773915120,6,7,1,2,9,17,3,17,5,17,5,17,7,108,228
1773915180,2,2,1,1,17,17,2,15,2,2,1,2,1,29,232
1773915240,1,1,0,0,15,15,1,1,1,1,1,1,1,11,241
