end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773873960,0,1,0,0,90,90,89,90,,,,,,0,0
1773874020,0,1,0,1,90,90,50,50,,,,,,0,0
1773874080,1,2,0,2,50,90,50,90,50,90,50,90,86,137,137
1773874140,2,7,1,7,90,90,88,90,88,90,88,90,88,6,143
1773874200,7,50,6,50,90,90,89,89,50,50,50,50,50,5,143
1773874260,50,50,25,26,89,89,89,89,50,50,25,25,45,25,143
1773874320,26,50,24,25,89,89,87,87,50,50,40,40,43,25,143
1773874380,25,26,4,4,87,87,86,87,,,,,,0,143
1773874440,4,4,2,3,87,98,87,97,87,98,87,98,97,116,259
1773874500,3,3,1,2,97,98,97,97,,,,,,0,259
1773874560,2,3,1,3,97,98,93,93,,,,,,0,259
1773874620,3,3,1,3,93,93,92,92,,,,,,0,259
1773874680,3,3,1,1,92,92,89,90,,,,,,0,259
1773874740,1,3,1,2,90,90,74,75,74,75,74,75,75,38,297
1773874800,2,2,1,1,75,98,50,98,50,98,1,1,79,105,401
