end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773874920,0,1,0,1,90,90,89,89,,,,,,0,0
1773874980,1,1,0,1,89,89,88,88,,,,,,0,0
1773875040,1,3,0,3,88,88,87,88,,,,,,0,0
1773875100,3,3,2,2,88,88,88,88,,,,,,0,0
1773875160,2,11,2,11,88,90,87,89,88,89,88,89,88,2,2
1773875220,11,11,10,11,89,90,87,87,,,,,,0,2
1773875280,11,12,10,12,87,88,86,87,11,11,11,11,11,109,110
1773875340,12,14,12,14,87,88,84,84,87,87,87,87,87,1,110
1773875400,14,14,14,14,84,84,84,84,,,,,,0,110
1773875460,14,21,14,20,84,84,84,84,21,21,21,21,21,10,120
1773875520,20,21,20,20,84,84,82,82,,,,,,0,120
1773875580,20,30,14,14,82,84,50,50,,,,,,0,120
1773875640,14,14,14,14,50,50,50,50,50,50,50,50,50,1,120
1773875700,14,50,0,0,50,60,14,14,50,50,14,14,43,27,147
