end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773945060,13,44,13,39,100,100,39,43,41,41,38,38,40,21,14
1773945120,39,44,22,37,43,63,38,42,,,,,,0,14
1773945180,37,44,26,40,42,56,42,45,40,40,40,40,40,3,14
1773945240,40,40,22,26,45,55,29,31,30,30,30,30,30,5,15
1773945300,26,29,21,27,31,45,26,32,31,32,31,32,32,15,25
1773945360,27,33,21,21,32,51,24,25,37,43,32,43,37,42,59
1773945420,21,21,12,16,25,36,19,20,21,21,20,20,20,18,63
1773945480,16,23,6,19,20,36,20,23,23,23,21,21,22,15,69
1773945540,19,51,12,37,23,74,23,41,27,47,17,41,28,174,180
1773945600,37,40,0,18,41,61,19,19,40,40,22,22,27,63,215
1773945660,18,18,1,8,19,21,11,11,19,19,12,16,14,180,180
1773945720,8,9,1,3,11,15,4,5,7,8,4,6,5,40,174
1773945780,3,3,1,1,5,7,2,2,3,4,3,4,3,34,198
1773945840,1,1,0,0,2,3,1,1,2,3,1,1,1,384,576
1773945900,0,0,0,0,1,1,0,0,,,,,,0,576
