end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773950460,13,44,13,44,100,100,43,46,40,43,40,43,41,13,7
1773950520,44,44,27,39,46,54,40,43,,,,,,0,7
1773950580,39,46,27,46,43,54,39,51,40,40,40,40,40,2,9
1773950640,46,60,33,58,51,74,49,63,55,63,52,63,54,7,9
1773950700,58,58,39,53,63,66,50,58,53,53,39,39,47,22,28
1773950760,53,58,41,53,58,77,54,57,,,,,,0,28
1773950820,53,57,38,54,57,74,56,59,56,70,54,54,65,125,121
1773950880,54,77,53,73,59,79,59,76,73,73,73,73,73,7,127
1773950940,73,81,66,80,76,95,70,83,76,80,76,80,79,8,126
1773951000,80,81,65,75,83,95,77,78,81,82,77,77,81,28,128
1773951060,75,77,27,44,78,90,45,49,75,78,61,61,72,74,133
1773951120,44,50,8,22,49,67,19,26,44,50,19,22,36,138,133
1773951180,22,34,11,18,26,35,22,22,25,30,25,30,30,11,134
1773951240,18,31,0,26,22,35,12,30,14,31,10,31,22,127,130
1773951300,26,99,0,99,30,100,27,100,35,99,35,99,74,75,172
