end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773917160,13,49,13,46,100,100,41,51,41,46,41,46,42,31,25
1773917220,46,49,21,36,51,79,39,40,39,42,39,42,40,19,44
1773917280,36,43,21,41,40,79,38,46,44,44,44,44,44,10,54
1773917340,41,41,21,39,46,79,39,44,46,46,46,46,46,4,58
1773917400,39,39,21,31,44,79,34,34,37,37,32,32,36,12,68
1773917460,31,31,5,16,34,79,19,20,21,21,20,20,20,4,72
1773917520,16,30,5,30,20,35,19,35,19,19,19,19,19,19,91
1773917580,30,39,4,20,35,48,20,24,30,39,21,22,30,68,83
1773917640,20,42,0,27,24,79,24,32,39,42,29,29,35,60,73
1773917700,27,35,13,35,32,52,30,40,32,32,32,32,32,6,67
1773917760,35,42,12,24,40,53,27,29,35,42,27,29,34,67,72
1773917820,24,27,9,24,29,31,27,28,25,25,25,25,25,19,53
1773917880,24,24,1,1,28,53,2,3,22,22,1,1,7,43,71
1773917940,1,1,0,0,3,3,1,1,1,1,1,1,1,2,73
1773918000,0,0,0,0,1,1,0,0,0,0,0,0,0,1,72
