end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773913560,0,63,0,42,87,100,47,47,87,87,56,61,63,18,18
1773913620,42,57,29,53,47,71,47,57,50,50,50,50,50,5,18
1773913680,53,59,29,56,57,79,53,61,55,59,55,59,57,10,28
1773913740,56,64,45,57,61,79,60,62,61,62,59,62,61,16,42
1773913800,57,64,43,64,62,79,50,69,56,56,56,56,56,10,52
1773913860,64,77,43,57,69,79,57,61,60,60,57,57,59,17,43
1773913920,57,82,44,74,61,100,61,78,79,80,74,74,80,25,48
1773913980,74,76,49,67,78,94,65,72,70,70,70,70,70,13,48
1773914040,67,70,44,65,72,87,50,70,50,50,50,50,50,11,46
1773914100,65,73,48,61,70,77,66,66,73,73,66,66,71,25,62
1773914160,61,70,42,69,66,94,54,74,57,62,57,62,60,9,63
1773914220,69,94,49,93,74,99,74,95,80,93,80,93,86,34,69
1773914280,93,96,80,93,95,99,89,96,98,98,92,96,94,92,136
1773914340,93,96,78,94,96,99,87,97,93,95,88,95,91,78,126
1773914400,94,100,54,100,97,100,70,100,95,99,56,99,88,27,139
