end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773876660,0,0,0,0,55,55,1,55,1,1,1,1,1,9,9
1773876720,0,0,0,0,55,55,55,55,55,55,55,55,55,1,10
1773876780,0,11,0,11,55,55,54,54,,,,,,0,10
1773876840,11,12,10,12,54,100,54,76,54,55,54,55,55,2,12
1773876900,12,12,10,11,76,100,76,99,,,,,,0,12
1773876960,11,19,10,19,99,100,90,90,,,,,,0,12
1773877020,19,20,19,20,90,90,89,89,,,,,,0,12
1773877080,20,22,19,20,89,90,87,89,,,,,,0,12
1773877140,20,20,19,20,89,90,89,89,,,,,,0,12
1773877200,20,21,19,21,89,90,88,88,88,88,88,88,88,1,13
1773877260,21,87,21,84,88,88,84,88,88,88,65,88,85,380,329
1773877320,84,90,20,90,88,99,85,92,83,90,83,90,89,387,715
1773877380,90,99,90,95,92,100,91,100,90,99,90,95,94,152,777
1773877440,95,95,50,50,100,100,98,100,95,95,95,95,95,24,801
1773877500,50,99,50,99,100,100,100,100,,,,,,0,801
