end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773955860,13,62,13,53,100,100,54,54,79,86,54,54,80,22,22
1773955920,53,53,32,45,54,72,44,49,48,48,44,48,47,22,39
1773955980,45,47,32,45,49,54,44,50,48,48,33,47,43,52,69
1773956040,45,45,21,24,50,55,25,28,42,55,28,28,52,278,312
1773956100,24,27,21,24,28,43,23,25,27,28,24,24,26,8,316
1773956160,24,32,4,28,25,34,22,30,24,29,20,29,21,19,319
1773956220,28,41,17,37,30,58,30,41,40,49,40,41,47,125,420
1773956280,37,37,15,18,41,58,20,22,27,27,27,27,27,9,420
1773956340,18,34,13,34,22,45,22,39,22,44,22,44,36,218,581
1773956400,34,34,17,26,39,51,31,31,35,35,31,31,33,14,587
1773956460,26,26,1,14,31,77,13,16,19,21,7,16,16,87,598
1773956520,14,52,1,42,16,77,9,47,9,35,9,35,22,28,596
1773956580,42,47,29,38,47,66,36,43,39,39,35,35,36,20,590
1773956640,38,57,16,47,43,77,18,52,46,57,17,39,34,493,695
1773956700,47,99,1,99,52,100,36,100,47,99,19,99,48,53,726
