end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773936960,13,59,13,49,100,100,48,54,51,51,48,48,49,12,6
1773937020,49,53,21,29,54,79,34,34,39,54,39,54,42,21,27
1773937080,29,55,27,47,34,62,34,52,43,54,34,54,37,80,90
1773937140,47,48,26,35,52,61,39,39,48,55,42,42,51,301,323
1773937200,35,40,22,32,39,53,35,36,35,35,35,35,35,7,330
1773937260,32,39,21,38,36,52,32,41,32,40,31,38,36,128,288
1773937320,38,48,0,24,41,49,18,29,42,46,20,20,43,113,271
1773937380,24,26,4,13,29,39,15,17,24,24,16,16,20,10,280
1773937440,13,16,4,14,17,30,15,16,12,15,4,12,10,70,308
1773937500,14,20,4,15,16,30,13,19,12,20,11,20,14,118,296
1773937560,15,47,4,33,19,66,15,38,15,48,15,39,36,162,349
1773937620,33,35,1,19,38,62,23,24,23,29,21,24,22,195,515
1773937680,19,19,1,2,24,24,3,3,10,10,1,2,7,48,560
1773937740,2,5,0,0,3,14,2,2,2,3,1,3,2,50,585
1773937800,0,0,0,0,2,2,0,0,2,2,0,1,1,6,584
