end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773951360,0,76,0,66,87,87,71,71,87,87,72,72,74,8,8
1773951420,66,70,52,66,71,79,67,69,71,71,65,65,68,22,27
1773951480,66,66,42,51,69,78,56,56,57,57,56,56,56,21,42
1773951540,51,52,42,52,56,77,43,57,48,48,45,45,47,11,43
1773951600,52,72,30,70,57,87,53,87,53,87,53,87,84,399,422
1773951660,70,78,68,78,87,87,73,82,,,,,,0,422
1773951720,78,86,78,84,82,99,80,85,84,85,84,84,85,58,408
1773951780,84,85,70,82,85,100,81,86,84,85,82,84,84,392,736
1773951840,82,93,65,93,86,100,84,95,82,94,82,94,92,315,1001
1773951900,93,93,30,85,95,100,85,89,93,93,85,86,89,217,1058
1773951960,85,93,71,93,89,99,86,96,,,,,,0,1058
1773952020,93,96,81,96,96,99,96,98,97,97,97,97,97,1,1059
1773952080,96,99,81,97,98,100,98,99,99,99,99,99,99,232,1291
1773952140,97,98,97,98,99,100,99,100,,,,,,0,1291
1773952200,98,100,98,100,100,100,100,100,99,99,99,99,99,5,1296
