end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773866760,0,1,0,1,99,99,90,90,,,,,,0,0
1773866820,1,1,1,1,90,90,90,90,90,90,90,90,90,27,27
1773866880,1,2,1,2,90,90,90,90,,,,,,0,27
1773866940,2,2,2,2,90,90,90,90,,,,,,0,27
1773867000,2,2,2,2,90,90,90,90,,,,,,0,27
1773867060,2,2,2,2,90,90,89,89,,,,,,0,27
1773867120,2,50,2,50,89,99,89,99,90,90,90,90,90,73,100
1773867180,50,50,50,50,99,99,98,99,,,,,,0,100
1773867360,50,50,50,50,99,99,99,99,50,50,50,50,50,11,100
1773867420,50,50,50,50,99,99,99,99,50,50,50,50,50,9,100
1773867480,50,51,50,51,99,99,99,99,,,,,,0,100
1773867540,51,99,51,99,99,99,99,99,99,99,99,99,99,10,110
1773867600,99,99,99,99,99,99,99,99,99,99,99,99,99,98,208
