end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773890160,39,50,1,50,100,100,44,54,,,,,,0,0
1773890220,50,61,42,54,54,71,54,57,59,59,59,59,59,2,2
1773890280,54,93,43,93,57,100,57,95,66,89,66,89,77,7,3
1773890340,93,97,82,87,95,100,93,98,94,95,82,87,91,167,169
1773890400,87,97,20,83,98,98,95,95,82,97,82,83,88,43,185
1773890460,83,93,83,93,95,95,94,94,94,94,94,94,94,8,193
1773890520,93,93,20,82,94,94,92,94,93,93,83,92,85,38,225
1773890580,82,93,82,93,94,94,93,94,93,93,93,93,93,11,236
1773890640,93,93,20,83,94,95,92,95,93,95,83,95,87,94,319
1773890700,83,94,83,94,95,100,95,100,95,95,95,95,95,58,377
1773890760,94,97,85,97,100,100,99,100,94,99,85,99,92,56,423
1773890940,97,99,97,99,100,100,100,100,,,,,,0,423
1773891000,99,100,99,100,100,100,100,100,,,,,,0,423
