end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773880260,0,50,0,50,55,55,49,55,,,,,,0,0
1773880320,50,50,0,40,55,55,43,45,,,,,,0,0
1773880380,40,45,31,43,45,55,43,48,,,,,,0,0
1773880440,43,45,0,23,48,100,27,28,44,63,37,37,51,168,94
1773880500,23,23,0,11,28,100,15,15,15,15,15,15,15,20,114
1773880560,11,15,0,12,15,40,12,23,12,23,12,23,21,51,165
1773880620,12,14,0,11,23,100,23,100,23,23,23,23,23,140,305
1773880680,11,11,4,9,100,100,9,89,11,11,9,9,9,5,308
1773880740,9,9,6,6,89,90,88,88,,,,,,0,308
1773880800,6,6,0,2,88,88,87,87,,,,,,0,308
1773880860,2,3,1,1,87,87,85,86,85,86,85,86,86,68,309
1773880920,1,1,0,0,86,99,3,98,1,87,1,87,69,68,332
1773880980,0,0,0,0,98,98,85,85,,,,,,0,332
1773881040,0,0,0,0,85,85,1,1,67,67,67,67,67,7,339
1773881100,0,0,0,0,1,34,1,30,1,34,1,30,7,33,366
