end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773965760,0,53,0,50,87,87,47,55,49,49,49,49,49,10,10
1773965820,50,52,28,52,55,59,47,55,,,,,,0,10
1773965880,52,70,38,68,55,79,55,73,55,75,55,68,72,220,201
1773965940,68,78,63,70,73,79,71,74,73,73,73,73,73,12,213
1773966000,70,70,21,57,74,79,50,59,63,77,49,58,58,386,387
1773966060,57,64,40,50,59,79,55,55,55,59,54,54,56,111,423
1773966120,50,50,25,35,55,78,29,36,41,41,41,41,41,30,453
1773966180,31,43,21,35,36,51,36,38,37,48,34,48,39,25,452
1773966240,35,43,20,20,38,79,21,77,38,43,21,21,33,31,468
1773966300,20,20,0,9,77,79,13,71,20,20,6,6,14,97,470
1773966360,9,20,1,20,71,71,15,66,16,16,12,15,14,6,470
1773966420,20,25,6,20,66,66,16,31,25,25,13,19,16,207,328
1773966480,20,20,1,1,31,31,3,25,20,31,5,6,15,73,376
1773966540,1,5,0,1,25,25,2,24,1,23,1,4,13,460,663
1773966600,1,40,0,0,24,50,1,2,25,25,1,1,2,102,762
