end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773963060,13,60,13,40,100,100,40,45,61,61,48,48,51,13,13
1773963120,40,40,21,26,45,56,30,30,36,46,36,46,40,22,35
1773963180,26,31,21,21,30,46,24,26,31,31,21,21,23,63,61
1773963240,21,22,7,18,26,33,17,21,20,20,20,20,20,24,85
1773963300,18,24,0,13,21,79,16,16,22,38,17,31,27,131,201
1773963360,13,18,5,18,16,32,14,22,16,17,6,16,11,72,263
1773963420,18,19,6,15,22,30,17,17,17,17,15,15,16,53,263
1773963480,15,15,2,7,17,24,8,9,12,24,5,9,9,172,319
1773963540,7,9,2,4,9,12,7,7,4,4,4,4,4,36,319
1773963600,4,5,0,1,7,7,2,2,2,3,2,3,2,28,313
1773963660,1,1,0,1,2,2,2,2,1,1,1,1,1,30,313
1773963720,1,1,1,1,2,2,2,2,1,1,1,1,1,1,314
1773963780,1,1,0,0,2,2,1,1,1,1,1,1,1,9,323
1773963840,0,0,0,0,1,1,1,1,,,,,,0,323
1773963900,0,0,0,0,1,1,0,0,1,1,1,1,1,17,326
