end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773892860,0,33,0,32,39,100,32,37,34,34,32,32,34,18,14
1773892920,32,32,20,25,37,80,28,28,,,,,,0,14
1773892980,25,43,20,41,28,48,22,46,43,44,43,44,44,10,16
1773893040,41,59,26,58,46,67,46,63,48,63,48,63,55,54,64
1773893100,58,59,37,49,63,74,49,54,49,57,49,54,55,48,92
1773893160,49,52,31,46,54,70,47,50,48,62,31,31,50,240,131
1773893220,46,46,4,17,50,58,16,21,41,41,20,20,35,95,178
1773893280,17,18,0,2,21,31,5,5,12,12,4,4,7,179,211
1773893340,2,15,0,10,5,20,5,14,6,16,6,14,10,74,203
1773893400,10,13,0,8,14,26,9,11,14,14,6,6,6,36,234
1773893460,8,8,1,1,11,11,4,4,5,5,5,5,5,32,264
1773893520,1,3,1,2,4,12,3,3,2,4,1,4,2,90,323
1773893580,2,2,0,0,3,12,1,2,1,12,1,1,2,1703,1165
1773893640,0,0,0,0,2,2,1,1,1,1,1,1,1,46,1198
1773893700,0,0,0,0,1,1,1,1,,,,,,0,1198
