end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773961260,0,77,0,76,87,87,71,80,76,80,76,80,77,15,13
1773961320,76,78,69,78,80,93,78,82,77,77,76,77,77,39,44
1773961380,78,83,69,82,82,93,79,86,77,93,69,82,83,115,119
1773961440,82,91,74,89,86,100,85,92,89,89,78,78,87,33,147
1773961500,89,93,80,90,92,100,92,93,93,93,92,92,92,21,158
1773961560,90,93,80,92,93,100,92,94,89,91,88,91,90,38,190
1773961620,92,96,81,96,94,98,94,98,95,98,81,98,86,12,201
1773961680,96,98,94,98,98,99,97,99,97,97,97,97,97,64,203
1773961740,98,98,97,98,99,99,99,99,,,,,,0,203
1773961800,98,98,97,98,99,100,99,99,,,,,,0,203
1773961860,98,99,81,97,99,99,99,99,98,99,82,99,85,181,384
1773961920,97,98,97,98,99,99,99,99,,,,,,0,384
1773961980,98,99,98,99,99,100,99,100,99,99,99,99,99,7,391
1773962040,99,99,99,99,100,100,100,100,,,,,,0,391
1773962100,99,100,99,100,100,100,100,100,,,,,,0,391
