end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773879360,0,66,0,62,90,90,64,67,,,,,,0,0
1773879420,62,62,45,55,67,90,55,60,,,,,,0,0
1773879480,55,55,0,32,60,90,36,37,45,45,45,45,45,2,2
1773879540,32,39,17,39,37,53,37,44,35,37,23,37,29,41,41
1773879600,39,49,23,43,44,61,40,48,54,61,48,48,55,65,64
1773879660,43,43,0,27,48,90,30,32,,,,,,0,64
1773879720,27,53,0,36,32,100,32,40,49,51,34,34,43,55,93
1773879780,36,45,25,34,40,57,37,39,,,,,,0,93
1773879840,34,34,0,16,39,49,20,20,31,32,9,9,24,92,159
1773879900,16,30,9,30,20,100,18,35,19,29,19,29,24,48,166
1773879960,30,33,1,28,35,100,29,33,31,31,27,27,31,15,167
1773880020,28,65,1,49,33,100,29,54,35,35,35,35,35,28,195
1773880080,49,52,1,38,54,79,43,43,55,55,44,44,54,18,178
1773880140,38,98,1,98,43,100,43,100,95,99,91,99,95,57,198
1773880200,98,98,98,98,100,100,100,100,98,98,98,98,98,2,198
