end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773953160,13,56,13,56,100,100,48,61,52,61,52,61,56,17,8
1773953220,56,58,43,56,61,79,56,61,56,63,54,58,58,52,16
1773953280,56,64,40,48,61,79,53,53,,,,,,0,16
1773953340,48,50,24,38,53,78,36,43,50,50,36,36,46,15,3
1773953400,38,60,24,56,43,79,43,61,52,71,52,63,58,42,33
1773953460,56,57,36,52,61,79,54,56,61,61,61,61,61,7,33
1773953520,52,52,21,48,56,67,47,53,47,51,47,51,49,35,40
1773953580,48,54,38,52,53,69,50,57,55,69,50,50,56,49,76
1773953640,52,67,38,61,57,71,50,66,50,68,38,68,64,197,239
1773953700,61,64,35,63,66,79,53,67,60,70,53,63,60,82,288
1773953760,63,63,36,60,67,70,56,61,61,70,59,60,68,164,432
1773953820,60,71,40,63,61,79,61,65,68,75,61,63,67,80,476
1773953880,63,63,21,29,65,76,27,34,58,59,26,29,37,113,470
1773953940,29,80,0,56,34,99,28,61,34,80,11,55,43,175,475
1773954000,56,99,21,99,61,100,61,100,61,99,61,99,83,88,495
