end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773940560,0,51,0,48,87,87,47,53,49,50,49,50,50,11,9
1773940620,48,75,21,73,53,79,52,77,73,75,73,75,74,10,3
1773940680,73,82,61,80,78,92,74,82,75,82,66,66,74,131,128
1773940740,80,90,21,21,82,98,82,92,84,84,83,83,83,26,124
1773940800,21,91,21,88,92,100,90,90,91,91,90,90,90,33,147
1773940860,88,91,21,91,90,96,90,94,85,94,85,94,87,4,150
1773940920,91,96,21,96,94,100,94,98,,,,,,0,150
1773940980,96,98,50,98,98,100,98,100,97,97,97,97,97,2,151
1773941040,98,98,50,94,100,100,100,100,94,94,50,50,61,12,154
1773941100,94,94,50,93,100,100,100,100,94,94,50,50,72,6,157
1773941160,93,97,93,93,100,100,99,100,99,99,97,97,98,14,167
1773941220,93,99,50,93,100,100,100,100,95,95,50,50,91,32,196
1773941280,93,99,50,99,100,100,100,100,,,,,,0,196
1773941340,99,99,99,99,100,100,100,100,99,99,99,99,99,93,289
1773941400,99,100,99,100,100,100,100,100,99,99,99,99,99,333,622
