end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773924360,0,33,0,25,87,87,26,29,36,37,27,27,34,18,11
1773924420,25,33,20,33,29,46,23,38,,,,,,0,11
1773924480,33,38,4,15,38,43,18,19,20,20,20,20,20,2,13
1773924540,15,16,4,10,19,29,13,14,16,16,16,16,16,51,51
1773924600,10,13,10,11,14,23,11,12,14,14,14,14,14,87,138
1773924660,11,11,0,2,12,12,2,5,10,10,7,7,10,26,139
1773924720,2,2,0,0,5,18,2,2,3,3,3,3,3,1,139
1773924780,0,1,0,0,2,2,1,2,1,1,1,1,1,16,146
1773924900,0,0,0,0,2,17,2,2,2,17,2,17,7,100,185
1773924960,0,1,0,1,2,2,2,2,,,,,,0,185
1773925020,1,1,0,0,2,2,2,2,1,1,1,1,1,10,195
1773925140,0,0,0,0,2,2,1,1,,,,,,0,195
1773925200,0,0,0,0,1,1,0,0,,,,,,0,195
