end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773952260,13,49,13,46,100,100,46,51,49,49,49,49,49,2,2
1773952320,46,50,30,48,51,70,47,53,47,49,47,47,48,5,5
1773952380,48,50,30,48,53,70,48,50,49,53,46,46,49,5,9
1773952440,48,48,30,44,50,70,44,47,45,51,45,47,49,36,32
1773952500,44,58,42,55,47,74,47,56,51,74,51,74,59,18,48
1773952560,55,69,43,66,56,79,56,71,57,79,57,79,71,56,101
1773952620,66,71,46,70,71,80,70,75,,,,,,0,101
1773952680,70,82,57,79,75,94,73,83,77,81,77,81,81,69,121
1773952740,79,93,70,91,83,100,78,94,83,93,78,93,86,49,129
1773952800,91,96,81,95,94,100,92,98,93,96,93,95,95,41,124
1773952860,95,98,85,98,98,100,97,99,97,98,96,98,97,106,143
1773952920,98,98,96,98,99,99,98,99,98,98,98,98,98,5,143
1773952980,98,98,78,89,99,99,90,92,98,98,94,94,95,126,184
1773953040,89,99,81,99,92,100,92,100,99,99,99,99,99,10,194
1773953100,99,100,99,100,100,100,100,100,,,,,,0,194
