end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773912660,20,62,20,58,100,100,48,61,48,62,48,62,57,43,28
1773912720,58,64,38,56,61,79,57,57,61,61,61,61,61,5,33
1773912780,56,57,38,51,57,79,55,56,55,55,55,55,55,65,98
1773912840,51,59,38,46,56,78,48,48,49,49,49,49,49,8,90
1773912900,46,46,21,36,48,58,33,41,46,46,33,33,38,23,73
1773912960,36,46,21,36,41,55,38,41,43,43,43,43,43,8,81
1773913020,36,51,21,40,41,54,40,44,44,50,43,43,46,24,88
1773913080,40,41,21,28,44,54,31,31,37,37,36,36,36,20,87
1773913140,28,39,21,32,31,52,24,37,37,37,37,37,37,2,87
1773913200,32,70,21,46,37,79,37,48,52,69,44,46,55,76,87
1773913260,46,72,21,60,48,79,36,73,45,73,36,73,55,153,107
1773913320,60,69,21,52,73,79,52,56,59,67,43,43,58,55,126
1773913380,52,52,26,33,56,78,32,61,52,52,35,35,38,167,161
1773913440,33,94,21,94,61,99,25,96,26,96,25,96,78,116,176
1773913500,94,99,1,99,96,100,70,100,94,99,20,20,61,856,969
