end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773910860,54,74,0,62,100,100,54,66,54,66,54,66,62,30,24
1773910920,62,75,21,74,66,79,62,79,,,,,,0,24
1773910980,74,82,21,81,79,100,74,85,79,80,79,80,80,4,28
1773911040,81,82,49,81,85,100,79,85,,,,,,0,28
1773911100,81,81,49,77,85,100,77,81,,,,,,0,28
1773911160,77,88,49,84,81,100,81,87,,,,,,0,28
1773911220,84,86,49,85,87,100,82,89,,,,,,0,28
1773911280,85,92,49,92,89,100,88,94,,,,,,0,28
1773911340,92,93,53,87,94,100,89,90,,,,,,0,28
1773911400,87,95,56,94,90,100,88,97,,,,,,0,28
1773911460,94,97,94,97,97,99,97,99,95,95,95,95,95,10,38
1773911520,97,98,97,98,99,99,99,99,,,,,,0,38
1773911580,98,98,98,98,99,100,99,100,99,99,99,99,99,25,48
1773911640,98,99,21,99,100,100,99,100,99,99,96,99,99,1032,1039
1773911700,99,100,99,100,100,100,100,100,,,,,,0,1039
