end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773935160,13,41,13,30,100,100,29,33,36,36,29,29,33,20,0
1773935220,30,42,21,42,33,79,30,46,31,33,29,33,31,32,32
1773935280,42,47,21,42,46,79,39,46,47,47,39,39,45,104,51
1773935340,42,67,42,62,46,79,44,67,46,66,42,66,55,96,97
1773935400,62,86,50,76,67,97,65,80,79,91,78,80,82,65,116
1773935460,76,85,48,84,80,98,76,88,77,81,72,80,77,138,115
1773935520,84,90,73,89,88,100,85,92,85,91,85,91,87,15,115
1773935580,89,92,79,92,92,100,87,94,89,92,88,92,88,168,222
1773935640,92,96,90,94,94,100,93,96,95,95,93,93,94,42,235
1773935700,94,96,82,96,96,100,95,97,94,94,93,93,94,28,235
1773935760,96,97,82,97,97,99,94,99,95,96,95,95,95,83,310
1773935820,97,99,97,99,99,100,99,100,99,99,98,98,99,20,300
1773935880,99,99,98,99,100,100,100,100,99,99,98,98,98,59,324
1773935940,99,99,99,99,100,100,100,100,,,,,,0,324
1773936000,99,100,99,100,100,100,100,100,,,,,,0,324
