end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773923460,13,54,13,54,100,100,43,59,46,53,46,53,50,9,1
1773923520,54,59,21,41,59,78,43,46,,,,,,0,1
1773923580,41,48,21,42,46,65,43,47,,,,,,0,1
1773923640,42,46,21,35,47,68,39,40,39,40,39,40,40,8,7
1773923700,35,35,21,27,40,56,27,30,31,31,31,31,31,3,10
1773923760,27,45,8,28,30,79,28,32,29,29,8,8,13,90,90
1773923820,28,37,8,28,32,64,29,32,,,,,,0,90
1773923880,28,28,6,24,32,44,20,27,20,20,20,20,20,4,90
1773923940,24,41,0,9,27,79,11,12,33,41,9,9,33,98,113
1773924000,9,10,0,10,12,22,9,13,9,10,9,10,10,82,194
1773924060,10,20,0,17,13,79,11,18,17,21,17,18,17,206,370
1773924120,17,17,7,10,18,43,10,13,17,17,11,12,12,179,438
1773924180,10,10,1,6,13,16,4,8,8,8,3,7,6,53,476
1773924240,6,18,1,7,8,21,5,11,6,11,6,11,7,13,480
1773924300,7,21,0,0,11,80,0,0,11,80,1,1,6,88,496
