end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773933360,13,47,13,44,100,100,46,48,42,47,42,47,45,5,5
1773933420,44,61,35,61,48,79,47,66,,,,,,0,5
1773933480,61,62,2,18,66,79,19,22,50,50,20,20,40,67,64
1773933540,18,24,0,7,22,33,11,11,,,,,,0,64
1773933600,7,8,0,4,11,11,5,6,8,10,6,6,7,38,101
1773933660,4,5,0,1,6,10,4,4,7,10,7,10,9,50,104
1773933720,1,2,1,1,4,10,3,3,3,3,3,3,3,1,105
1773933780,1,1,1,1,3,10,2,3,1,10,1,10,5,15,114
1773933840,1,1,0,0,3,10,2,10,3,10,3,10,9,61,169
1773933900,0,0,0,0,10,10,1,1,10,10,10,10,10,35,204
1773934080,0,0,0,0,1,11,1,1,1,10,1,10,4,15,217
1773934140,0,0,0,0,1,1,1,1,,,,,,0,217
1773934200,0,0,0,0,1,1,0,0,1,1,1,1,1,166,383
