end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773895560,20,37,20,32,100,100,38,38,,,,,,0,0
1773895620,32,45,20,30,38,80,38,44,43,43,30,30,35,48,48
1773895680,30,38,16,16,44,53,20,49,38,49,16,49,32,60,43
1773895740,16,28,16,28,49,49,26,32,,,,,,0,43
1773895800,28,30,18,24,32,47,29,30,,,,,,0,43
1773895860,24,46,18,44,30,47,28,47,21,46,21,44,33,38,76
1773895920,44,47,18,18,47,54,39,51,47,47,44,44,46,10,81
1773895980,18,39,18,39,51,52,36,51,,,,,,0,81
1773896040,39,39,1,2,51,52,23,45,39,39,39,39,39,2,83
1773896100,2,27,2,27,45,51,21,30,,,,,,0,83
1773896160,27,50,3,33,30,51,28,50,28,50,28,50,38,18,101
1773896220,33,68,32,38,50,80,50,61,53,79,37,79,57,72,76
1773896280,38,62,38,43,61,78,43,70,43,70,43,43,47,14,78
1773896340,43,43,1,2,70,73,3,10,40,73,10,10,36,67,89
1773896400,2,2,0,0,10,10,0,1,2,2,1,1,1,13,99
