end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773945960,13,53,13,51,100,100,51,55,51,51,48,48,49,9,9
1773946020,51,56,40,56,55,79,55,61,,,,,,0,9
1773946080,56,64,52,60,61,79,61,65,64,66,64,66,66,17,17
1773946140,60,60,35,59,65,78,56,63,58,63,58,63,62,34,39
1773946200,59,59,49,49,63,63,54,54,54,54,52,52,53,15,46
1773946260,49,57,26,37,54,66,39,42,55,55,45,45,49,18,47
1773946320,37,44,26,44,42,58,36,49,39,42,39,42,40,18,65
1773946380,44,61,27,57,49,78,45,61,47,61,27,60,41,43,94
1773946440,57,76,43,51,61,79,56,56,75,78,58,59,66,30,89
1773946500,51,61,43,61,56,76,56,66,63,65,63,65,64,12,93
1773946560,61,82,43,79,66,97,58,84,75,97,75,97,79,94,144
1773946620,79,97,73,97,84,99,84,99,88,92,88,92,90,37,159
1773946680,97,99,96,99,99,100,99,100,99,99,98,98,98,80,197
1773946740,99,99,99,99,100,100,100,100,,,,,,0,197
1773946800,99,100,99,100,100,100,100,100,,,,,,0,197
