end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773949560,0,49,0,49,87,87,49,54,21,21,15,15,18,7,7
1773949620,49,55,38,54,54,67,50,59,50,54,50,54,53,7,11
1773949680,54,68,38,65,59,79,55,69,54,67,54,67,64,42,50
1773949740,65,68,5,59,69,78,56,63,68,78,56,56,64,27,59
1773949800,59,61,29,50,63,77,46,55,61,61,48,48,55,51,62
1773949860,50,50,17,17,55,65,18,20,39,39,17,17,26,98,115
1773949920,17,24,8,14,20,34,16,18,23,23,14,14,15,12,114
1773949980,14,20,5,16,18,33,14,20,16,17,16,17,17,11,105
1773950040,16,19,6,17,20,30,17,19,17,20,17,18,19,11,112
1773950100,17,17,5,14,19,29,15,16,14,17,14,14,14,18,109
1773950160,14,19,5,9,16,27,8,13,16,22,6,9,12,29,114
1773950220,9,9,1,2,13,20,5,5,7,7,1,5,3,131,164
1773950280,2,4,1,4,5,20,3,7,2,6,1,3,3,17,171
1773950340,4,5,1,1,7,16,1,13,1,15,1,1,7,313,463
1773950400,1,1,0,0,13,13,0,0,1,1,1,1,1,1,464
