end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766262660,0,50,0,38,48,100,41,41,48,68,41,41,48,25,22
1766262720,38,40,36,39,41,41,41,41,41,41,41,41,41,5,27
1766262780,39,47,37,47,41,59,41,56,41,41,41,41,41,12,39
1766262840,47,49,37,41,56,58,47,51,47,58,47,58,55,43,72
1766262900,41,43,28,32,51,57,33,33,42,42,28,32,32,417,438
1766262960,32,32,30,30,33,33,32,32,,,,,,0,438
1766263020,30,55,29,55,32,77,32,77,31,53,30,53,47,253,443
1766263080,55,76,43,43,77,93,48,48,71,76,48,49,66,328,492
1766263140,43,43,33,37,48,69,38,38,38,38,37,37,37,46,535
1766263200,37,37,33,34,38,38,34,35,37,37,33,34,34,68,577
1766263260,34,34,11,14,35,35,15,15,34,34,12,12,28,56,627
1766263320,14,14,1,2,15,15,11,11,14,14,11,11,12,27,632
1766263380,2,2,2,2,11,11,11,11,,,,,,0,632
1766263440,2,2,1,1,11,11,5,5,2,2,1,1,1,252,834
1766263500,1,1,1,1,5,11,2,11,1,1,1,1,1,15,849
