end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770552960,1,52,1,48,100,100,51,51,50,55,50,52,51,91,81
1770553020,48,52,44,48,51,55,50,51,48,52,44,51,47,1242,1244
1770553080,48,68,48,60,51,69,51,62,51,69,48,59,61,1354,1801
1770553140,60,71,57,70,62,73,59,72,58,72,58,72,68,1253,2712
1770553200,70,70,42,44,72,74,45,46,67,68,43,43,59,4660,4676
1770553260,44,52,34,52,46,54,36,53,46,54,36,50,45,1897,4940
1770553320,52,52,35,37,53,55,38,38,52,53,37,37,47,943,5221
1770553380,37,37,23,24,38,38,25,25,37,37,23,29,28,3795,4979
1770553440,24,32,24,30,25,34,25,33,25,33,25,33,30,878,5036
1770553500,30,31,26,26,33,33,28,28,30,31,28,28,29,760,5141
1770553560,26,54,25,37,28,58,27,39,26,56,26,36,41,4182,6336
1770553620,37,59,27,36,39,61,30,37,37,59,30,36,43,4300,6550
1770553680,36,66,23,65,37,67,27,66,39,67,25,66,42,7673,7859
1770553740,65,98,65,97,66,99,66,99,67,99,65,97,86,4409,8353
1770553800,97,99,96,99,99,100,98,100,98,99,96,99,98,3218,9127
