end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770657360,48,66,36,65,100,100,52,72,52,73,42,65,55,954,615
1770657420,65,78,65,68,73,88,67,72,73,85,65,71,70,2493,2866
1770657480,68,75,64,74,72,78,67,78,72,78,65,78,69,1852,4420
1770657540,74,79,55,78,78,81,76,81,78,80,55,78,73,10932,12200
1770657600,78,84,72,78,81,85,76,81,78,85,72,78,79,5036,14836
1770657660,78,78,65,70,81,82,71,72,80,82,65,70,74,3918,16850
1770657720,70,80,68,78,72,86,69,81,72,86,68,80,75,3848,18218
1770657780,78,83,74,76,81,85,78,80,81,85,76,79,81,1140,18759
1770657840,76,86,56,63,80,88,60,67,77,88,60,65,76,3393,19586
1770657900,63,75,59,67,67,79,60,69,66,77,59,68,68,2593,19967
1770657960,67,68,35,38,69,74,40,40,69,71,37,37,56,3628,20554
1770658020,38,48,33,40,40,52,36,44,38,51,33,41,42,5860,20943
1770658080,40,86,39,82,44,88,44,85,44,87,40,84,72,11615,20688
1770658140,82,99,82,96,85,100,84,97,85,99,84,96,93,10367,24266
1770658200,96,99,80,99,97,100,96,100,96,99,80,99,97,7136,28713
