end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766452560,42,51,0,47,100,100,67,68,67,68,67,68,68,72,72
1766452620,47,60,35,45,68,90,62,62,,,,,,0,72
1766452680,45,49,27,29,62,66,43,49,45,50,45,49,48,60,115
1766452740,29,41,22,32,49,67,39,41,,,,,,0,115
1766452800,32,44,28,38,41,48,36,46,31,37,30,30,35,7,120
1766452860,38,41,28,29,46,54,32,34,44,45,44,45,45,4,124
1766452920,29,41,28,34,34,51,34,43,41,41,40,40,40,81,165
1766452980,34,43,31,32,43,65,38,38,32,32,32,32,32,12,174
1766453040,32,43,28,38,38,90,33,45,,,,,,0,174
1766453100,38,39,28,28,45,53,37,39,30,30,30,30,30,36,206
1766453160,28,30,16,27,39,39,30,30,28,28,28,28,28,5,211
1766453220,27,29,15,24,30,39,19,34,19,39,19,39,29,142,297
1766453280,24,46,24,45,34,97,34,49,41,50,41,49,48,94,347
1766453340,45,45,16,18,49,65,21,25,45,45,25,25,34,167,487
1766453400,18,18,0,2,25,35,1,34,18,35,1,2,5,93,441
