end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773354660,0,50,0,49,99,99,40,50,50,51,37,50,43,6064,4668
1773354720,49,49,36,37,50,50,37,38,50,50,36,37,44,7130,9480
1773354780,37,49,34,49,38,51,38,51,36,51,34,51,43,7513,12510
1773354840,49,70,49,54,51,71,51,56,49,71,49,54,58,6747,14929
1773354900,54,54,16,16,56,56,18,18,54,54,16,18,33,9204,17505
1773354960,16,25,16,23,18,26,18,25,18,26,17,23,21,9420,22608
1773355020,23,32,15,17,25,34,16,18,25,34,15,18,24,8651,24687
1773355080,17,31,13,23,18,33,14,25,17,33,13,25,22,6550,25199
1773355140,23,29,14,14,25,30,15,15,25,30,14,15,24,5926,25974
1773355200,14,19,8,8,15,21,10,10,15,19,10,10,14,7037,29112
1773355260,8,9,3,3,10,11,4,4,9,11,3,5,6,12351,30710
1773355320,3,3,0,0,4,4,1,2,3,4,1,2,2,36055,50451
1773355380,0,8,0,4,2,10,2,5,2,10,2,3,5,13890,52929
1773355440,4,5,0,0,5,7,1,1,6,7,1,1,2,10405,56102
1773355500,0,0,0,0,1,1,1,1,1,1,1,1,1,14398,70442
