end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773025260,0,57,0,56,9,60,2,58,2,60,2,57,49,10437,8308
1773025320,56,84,52,84,58,85,53,85,58,85,52,85,67,10643,14592
1773025380,84,92,82,86,85,93,84,87,84,93,83,85,87,18247,24495
1773025440,86,93,85,92,87,94,86,94,86,94,85,92,90,9713,30660
1773025500,92,96,92,94,94,97,93,95,92,97,92,94,94,12716,38934
1773025560,94,94,89,94,95,95,90,95,94,95,89,95,93,11087,44587
1773025620,94,95,93,94,95,96,94,95,94,96,93,94,94,1948,45601
1773025680,94,97,94,97,95,98,95,98,95,98,94,97,96,7577,47735
1773025740,97,99,97,99,98,100,98,100,98,99,97,99,99,16379,58156
1773025800,99,99,99,99,100,100,100,100,99,99,99,99,99,3183,60695
1773025860,99,99,99,99,100,100,100,100,99,99,99,99,99,1176,61789
1773025920,99,99,99,99,100,100,100,100,99,99,99,99,99,358,62088
1773025980,99,99,99,99,100,100,100,100,99,99,99,99,99,2951,63318
1773026040,99,99,99,99,100,100,100,100,99,99,99,99,99,6344,69662
1773026100,99,99,99,99,100,100,100,100,99,99,99,99,99,956,70607
