end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773348360,0,57,0,49,99,99,44,50,50,58,43,51,51,6016,3297
1773348420,49,72,49,69,50,74,50,73,49,73,49,69,63,5567,6079
1773348480,69,77,67,73,73,79,71,75,71,78,68,72,72,3876,7986
1773348540,73,79,71,79,75,82,75,82,75,82,71,82,76,3730,10082
1773348600,79,83,77,83,82,85,79,84,82,84,77,83,80,2336,11300
1773348660,83,83,77,80,84,86,79,82,83,86,77,80,81,3085,12784
1773348720,80,85,79,82,82,87,82,85,84,87,79,85,83,1995,13887
1773348780,82,90,80,89,85,91,83,90,85,91,80,90,87,4883,16016
1773348840,88,92,88,89,90,93,90,90,88,93,88,89,90,5279,17774
1773348900,89,89,35,67,90,90,39,69,90,90,36,67,60,11409,17963
1773348960,67,83,67,80,69,88,69,81,69,88,69,81,80,6055,17719
1773349020,80,90,79,86,81,93,81,88,81,93,79,86,89,11122,23660
1773349080,86,92,85,92,88,94,87,94,88,94,85,94,89,6361,25470
1773349140,92,99,92,99,94,100,94,100,92,99,92,99,98,23689,35724
1773349200,99,99,99,99,100,100,100,100,99,99,99,99,99,3171,37423
