end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773315060,0,78,0,54,99,99,48,58,49,78,42,62,65,3934,2941
1773315120,54,58,45,53,58,60,47,54,54,59,45,52,52,3919,4124
1773315180,53,63,46,46,54,66,47,47,54,66,46,47,52,3125,6237
1773315240,46,60,44,52,47,79,45,60,46,79,45,59,50,1856,7410
1773315300,52,63,46,58,60,66,52,59,54,65,48,60,59,3515,8627
1773315360,58,65,55,60,59,69,59,62,59,69,55,60,61,2144,9771
1773315420,60,81,58,81,62,84,59,83,61,82,58,81,71,2564,9980
1773315480,81,88,78,87,83,89,79,88,82,89,78,89,83,5484,11043
1773315540,87,92,80,91,88,93,86,93,87,92,82,92,89,4110,12600
1773315600,91,95,88,95,93,96,93,96,91,96,88,95,93,4508,15203
1773315660,95,98,91,98,96,99,95,99,95,99,92,98,98,8647,21840
1773315720,98,99,98,99,99,100,99,100,99,99,98,99,99,7321,25429
1773315780,99,99,99,99,100,100,100,100,99,99,99,99,99,3001,26843
1773315840,99,99,99,99,100,100,100,100,99,99,99,99,99,2160,28954
1773315900,99,99,99,99,100,100,100,100,99,99,99,99,99,289,29236
