end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766841360,0,28,0,28,98,100,34,37,37,37,34,37,37,353,353
1766841420,28,35,7,35,37,37,32,36,36,37,13,21,29,293,599
1766841480,35,36,35,36,36,38,36,38,36,38,36,38,36,350,875
1766841540,36,39,36,38,38,53,37,41,36,42,36,37,38,108,918
1766841600,38,40,35,35,41,65,38,38,37,37,37,37,37,192,1110
1766841660,35,35,6,6,38,41,20,20,35,35,25,25,33,6,1115
1766841720,6,12,6,10,20,25,10,13,10,11,10,10,11,122,1236
1766841780,10,10,9,9,13,19,10,10,10,10,10,10,10,5,1241
1766841840,9,15,9,15,10,16,10,16,10,15,10,15,14,115,1241
1766841900,15,15,5,6,16,16,7,11,15,15,15,15,15,111,1241
1766841960,6,8,5,5,11,16,7,8,10,16,10,16,15,11,1242
1766842020,5,6,5,6,8,14,7,8,,,,,,0,1242
1766842080,6,6,5,5,8,10,6,7,6,9,6,9,7,10,1247
1766842140,5,5,0,0,7,14,5,5,5,5,1,1,2,16,1247
1766842200,0,0,0,0,5,5,3,3,,,,,,0,1247
