end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771711260,1,54,1,51,100,100,49,53,52,63,44,51,53,5969,3920
1771711320,51,79,50,63,53,80,53,65,51,80,50,65,68,17825,9321
1771711380,63,64,53,58,65,78,54,59,65,78,53,59,61,10966,13513
1771711440,58,64,55,55,59,67,56,57,59,66,55,56,62,5870,17775
1771711500,55,69,54,69,57,70,57,70,55,70,55,70,63,5884,20202
1771711560,69,79,66,67,70,81,67,69,69,81,66,67,74,12714,22126
1771711620,67,67,54,56,69,69,56,57,69,69,54,56,62,5024,23981
1771711680,56,57,47,48,57,60,49,50,57,60,48,48,55,4780,26489
1771711740,48,48,18,21,50,50,20,22,48,48,18,21,25,12067,25998
1771711800,21,21,15,18,22,23,17,19,21,22,15,18,19,10370,27646
1771711860,18,18,12,13,19,19,15,15,18,19,12,12,15,6917,32054
1771711920,13,13,5,6,15,15,7,7,13,15,5,7,9,14498,40306
1771711980,6,9,3,3,7,13,4,4,6,12,3,4,7,14843,47614
1771712040,3,3,0,0,4,4,1,1,3,3,1,1,1,11015,53750
1771712100,0,0,0,0,1,1,1,1,1,1,1,1,1,8410,61733
