end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1765935960,46,53,46,51,100,100,56,56,62,62,62,62,62,47,47
1765936020,51,53,0,49,56,67,48,54,47,54,47,54,52,30,72
1765936080,49,49,26,45,54,100,49,50,46,46,45,45,46,10,72
1765936140,45,65,0,63,50,100,47,68,65,65,65,65,65,1,73
1765936200,63,72,0,56,68,97,61,61,68,76,68,69,75,705,737
1765936260,56,68,0,68,61,97,61,73,65,71,65,71,71,415,1139
1765936320,68,68,68,68,73,73,73,73,73,73,73,73,73,6,1144
1765936380,68,72,0,46,73,97,49,50,69,69,59,59,62,22,1151
1765936440,46,49,0,22,50,97,23,23,50,50,36,36,43,19,1154
1765936500,22,32,0,32,23,97,17,37,17,18,17,18,17,48,1185
1765936560,32,32,0,13,37,97,14,15,14,14,14,14,14,8,1193
1765936620,13,14,0,13,15,97,12,17,15,17,10,17,12,116,1304
1765936680,13,14,0,6,17,26,9,9,13,14,6,14,10,98,1352
1765936740,6,6,0,0,9,97,9,13,,,,,,0,1352
1765936800,0,0,0,0,13,97,13,97,,,,,,0,1352
