end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770176760,45,58,35,58,100,100,48,61,55,75,35,57,48,527,367
1770176820,58,60,52,52,61,63,55,55,59,60,52,52,56,967,1037
1770176880,52,60,51,57,55,63,55,61,56,62,53,53,58,731,1451
1770176940,57,61,49,49,61,62,51,53,58,62,49,49,58,1645,2110
1770177000,49,53,49,50,53,56,51,52,51,56,50,50,52,887,2576
1770177060,50,53,43,45,52,55,47,48,52,53,43,45,47,862,3078
1770177120,45,48,41,41,48,49,45,45,45,48,42,42,45,835,3360
1770177180,41,48,33,40,45,49,35,44,41,48,35,44,40,1120,3892
1770177240,40,57,40,55,44,58,44,58,40,56,40,56,49,1294,4086
1770177300,55,77,49,55,58,80,53,58,57,77,50,58,65,2883,4876
1770177360,55,67,51,54,58,70,53,58,52,70,52,55,64,1132,4845
1770177420,54,69,16,56,58,70,58,59,54,70,16,56,58,2243,5676
1770177480,56,73,49,73,59,77,59,77,59,76,56,76,66,2085,6183
1770177540,73,89,50,84,77,98,62,97,77,98,59,98,75,3807,7605
1770177600,84,99,46,99,97,100,72,100,96,99,46,99,96,3746,10052
