end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773373560,0,62,0,58,99,99,50,60,57,64,50,58,56,9308,6055
1773373620,58,72,51,69,60,73,52,70,58,73,51,70,60,8104,10117
1773373680,69,81,62,79,70,82,69,81,69,82,62,79,71,16116,23476
1773373740,79,82,71,71,81,84,72,74,80,84,71,71,79,7599,28047
1773373800,71,80,46,54,74,81,50,55,74,81,46,54,68,15667,33705
1773373860,54,85,54,83,55,86,55,84,55,86,54,84,72,19249,38146
1773373920,83,91,78,90,84,92,79,92,83,92,79,92,87,13365,47210
1773373980,90,94,89,93,92,95,91,95,91,95,89,93,92,9506,52928
1773374040,93,96,91,96,95,97,93,97,93,97,91,96,94,27376,70830
1773374100,96,99,95,99,97,100,96,100,97,99,95,99,98,24252,83484
1773374160,99,99,99,99,100,100,100,100,99,99,99,99,99,8682,91206
1773374220,99,99,99,99,100,100,100,100,99,99,99,99,99,6807,97846
1773374280,99,99,99,99,100,100,100,100,99,99,99,99,99,6016,103166
1773374340,99,99,99,99,100,100,100,100,99,99,99,99,99,1222,103853
1773374400,99,99,99,99,100,100,100,100,99,99,99,99,99,24,103853
