end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769137260,1,54,1,52,100,100,44,53,50,67,44,53,49,243,118
1769137320,52,63,52,63,53,65,53,65,53,61,53,61,57,405,470
1769137380,63,75,63,75,65,77,64,77,65,77,64,77,69,1469,1364
1769137440,75,80,65,77,77,83,67,78,77,80,66,79,78,1142,2152
1769137500,77,79,64,79,78,80,69,80,77,80,65,80,75,356,2403
1769137560,79,79,62,62,80,82,64,64,80,82,62,65,72,639,2884
1769137620,62,90,61,88,64,93,64,89,64,90,62,88,85,1134,2941
1769137680,88,95,82,94,89,97,84,96,89,97,84,96,92,3536,5116
1769137740,94,97,90,97,96,99,94,98,94,99,91,98,95,1913,6019
1769137800,97,99,93,99,98,100,96,100,98,99,93,99,98,3191,6767
1769137860,99,99,96,99,100,100,98,100,99,99,96,99,99,913,6672
1769137920,99,99,99,99,100,100,100,100,99,99,99,99,99,139,6575
1769137980,99,99,99,99,100,100,100,100,,,,,,0,6575
1769138040,99,99,99,99,100,100,100,100,99,99,99,99,99,92,6585
1769138100,99,99,99,99,100,100,100,100,,,,,,0,6585
