end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767187860,0,24,0,24,98,98,20,28,21,23,21,23,21,78,78
1767187920,24,37,10,28,28,54,26,33,28,40,24,32,32,288,190
1767187980,28,35,26,32,33,45,30,37,33,37,33,35,35,108,188
1767188040,32,37,22,28,37,57,23,32,37,50,23,30,35,367,273
1767188100,28,31,10,14,32,35,17,17,31,33,22,22,26,74,313
1767188160,14,23,8,11,17,30,13,13,16,23,12,14,18,133,420
1767188220,11,13,6,8,13,29,11,11,13,13,10,10,13,106,526
1767188280,8,8,1,3,11,11,6,6,5,5,5,5,5,3,527
1767188340,3,4,1,3,6,6,4,4,3,3,3,3,3,10,537
1767188400,3,6,1,2,4,23,4,4,4,22,4,6,7,162,590
1767188460,2,8,1,3,4,30,4,6,4,19,4,6,5,98,625
1767188520,3,4,1,3,6,16,3,6,2,4,2,4,3,17,641
1767188580,3,8,1,4,6,15,3,6,5,8,3,6,6,109,640
1767188640,4,4,1,1,6,20,4,20,1,4,1,1,2,80,640
1767188700,1,6,1,1,20,20,6,6,1,6,1,6,2,25,651
