end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772283660,50,80,7,76,100,100,53,77,50,80,50,77,71,5257,3939
1772283720,76,81,46,47,77,82,50,50,77,82,46,51,59,7142,7231
1772283780,47,54,25,27,50,57,26,30,50,57,25,29,45,7949,8689
1772283840,27,28,22,24,30,30,23,25,28,30,22,23,26,7885,12952
1772283900,24,33,22,32,25,37,24,35,23,37,22,32,32,9129,17346
1772283960,32,40,24,34,35,41,26,37,31,41,25,34,30,2942,17818
1772284020,34,46,30,44,37,47,32,47,32,47,30,44,39,4554,18507
1772284080,44,46,29,44,47,47,30,45,44,47,29,44,39,3833,18436
1772284140,44,67,43,64,45,70,45,65,44,70,43,63,62,9272,17799
1772284200,64,71,63,68,65,73,64,71,64,73,63,71,68,3955,17298
1772284260,68,71,58,62,71,73,61,65,68,73,58,64,67,9185,19494
1772284320,62,77,62,72,65,81,64,75,65,80,65,75,70,8117,22291
1772284380,72,84,69,84,75,86,70,85,75,86,69,84,80,10292,24561
1772284440,84,98,84,98,85,99,85,99,87,99,85,98,94,12471,26786
1772284500,98,99,98,99,99,100,99,100,98,99,98,99,99,6392,28196
