end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766226660,60,60,60,60,100,100,90,90,,,,,,0,0
1766226720,60,68,50,57,90,92,57,62,68,68,60,60,63,145,110
1766226780,57,61,57,57,62,62,61,62,,,,,,0,110
1766226840,57,58,50,50,62,62,51,51,62,62,61,61,62,14,117
1766226900,50,50,46,46,51,51,51,51,51,51,51,51,51,4,121
1766226960,46,61,40,61,51,64,51,64,,,,,,0,121
1766227020,61,63,50,59,64,64,64,64,63,63,50,50,60,118,222
1766227080,59,63,51,56,64,64,63,64,,,,,,0,222
1766227140,56,63,54,57,64,64,61,64,,,,,,0,222
1766227200,57,82,54,82,64,97,64,94,73,82,73,82,78,54,276
1766227260,82,87,78,84,94,98,84,87,85,85,85,85,85,12,288
1766227320,84,86,82,82,87,99,87,88,,,,,,0,288
1766227380,82,86,0,76,88,100,80,100,85,99,80,99,86,176,436
1766227440,76,80,0,80,100,100,100,100,,,,,,0,436
1766227500,80,99,80,99,100,100,100,100,,,,,,0,436
