end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1768635960,5,48,5,30,100,100,24,32,48,48,24,32,40,35,35
1768636020,30,30,13,17,32,36,19,23,30,32,14,20,19,281,262
1768636080,17,26,13,17,23,30,18,18,23,26,13,17,19,687,598
1768636140,17,18,4,16,18,26,11,19,18,25,5,16,15,1599,1878
1768636200,16,16,1,7,19,19,8,11,15,15,1,7,7,1448,2581
1768636260,7,8,2,3,11,11,7,7,7,10,4,7,7,491,3056
1768636320,3,23,2,20,7,25,7,24,7,25,7,25,11,495,3438
1768636380,20,41,20,41,24,49,24,44,25,44,25,44,34,560,3829
1768636440,41,44,14,15,44,49,22,23,44,44,15,22,40,231,3934
1768636500,15,22,14,16,23,23,17,17,23,23,15,17,19,782,4155
1768636560,16,16,0,3,17,17,1,7,17,17,1,3,7,1139,4472
1768636620,3,4,0,3,7,7,4,4,3,5,2,3,3,396,4666
1768636680,3,3,0,2,4,8,2,6,3,8,2,2,3,746,4988
1768636740,2,2,0,0,6,7,1,1,2,6,1,1,3,241,5164
1768636800,0,2,0,0,1,4,1,1,1,4,1,1,1,57,5164
