end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773198060,0,66,0,66,99,99,48,67,48,67,48,65,60,11270,8029
1773198120,66,78,65,70,67,80,67,71,67,80,65,69,73,13398,16159
1773198180,70,71,46,47,71,73,47,48,71,73,46,48,55,11992,14661
1773198240,47,47,31,32,48,48,32,33,47,48,32,33,42,10700,14249
1773198300,32,32,19,29,33,33,20,30,33,33,19,29,26,12425,19641
1773198360,29,34,28,34,30,36,29,35,30,36,28,34,32,10259,25813
1773198420,34,50,33,33,35,51,34,35,35,51,34,35,44,9105,26140
1773198480,33,34,16,22,35,36,17,23,35,36,16,22,23,9361,29161
1773198540,22,32,18,22,23,33,20,23,22,32,19,22,25,13236,32583
1773198600,22,26,10,26,23,27,12,27,22,27,10,27,16,14522,33562
1773198660,26,35,21,27,27,36,23,28,26,36,22,28,29,10948,36812
1773198720,27,27,4,6,28,28,5,7,27,27,4,6,8,19636,36415
1773198780,6,7,4,6,7,8,5,8,6,8,4,6,6,9357,38663
1773198840,6,6,0,0,8,8,1,1,6,6,1,1,2,17099,45421
1773198900,0,0,0,0,1,1,1,1,1,1,1,1,1,4113,48796
