end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773258360,0,53,0,42,99,99,44,44,48,55,40,44,47,7980,5593
1773258420,42,56,37,54,44,57,38,55,44,57,37,55,47,7143,9342
1773258480,54,59,47,56,55,66,48,59,55,66,47,56,56,9113,14080
1773258540,56,57,40,43,59,59,42,44,58,59,42,42,50,4766,17253
1773258600,43,49,41,47,44,51,42,50,44,50,41,50,45,6385,20420
1773258660,47,60,42,58,50,61,43,60,50,61,42,59,55,8256,21363
1773258720,58,73,58,67,60,75,60,69,60,74,58,69,66,11538,25418
1773258780,67,69,58,62,68,70,59,63,68,70,58,65,63,7415,28773
1773258840,62,69,61,68,63,70,62,69,63,69,61,68,64,3922,30961
1773258900,68,77,65,65,69,78,66,66,69,78,66,66,72,7419,35585
1773258960,65,66,25,36,66,69,27,37,66,69,26,37,39,16517,33357
1773259020,36,36,10,17,37,37,13,18,36,36,12,17,21,16832,33009
1773259080,17,19,8,16,18,20,9,17,17,19,8,16,12,13304,31717
1773259140,16,43,14,27,17,47,17,28,16,47,16,30,25,14829,37139
1773259200,25,27,0,0,28,29,1,1,27,29,1,1,2,20043,42694
