end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1770593460,1,55,1,24,100,100,18,27,55,55,18,24,25,368,337
1770593520,24,36,21,28,27,44,24,30,23,38,22,30,28,2317,1754
1770593580,28,33,20,23,30,35,23,27,29,34,20,27,28,1596,2806
1770593640,23,40,17,35,27,43,23,39,21,43,17,38,29,1654,3770
1770593700,35,35,17,22,39,46,22,24,35,46,17,24,29,4376,7552
1770593760,22,34,15,25,24,35,22,27,22,34,22,27,28,3580,10492
1770593820,25,31,22,22,27,33,24,24,23,33,22,22,27,3156,12364
1770593880,22,25,6,6,24,26,13,13,24,25,6,8,18,4827,16805
1770593940,6,13,6,11,13,14,11,14,12,14,6,14,13,3392,17919
1770594000,11,13,6,11,14,14,7,12,11,14,6,11,11,2452,19886
1770594060,11,11,6,9,12,12,7,11,11,12,6,9,8,1480,20574
1770594120,9,10,6,6,11,12,7,10,6,12,6,6,10,680,21095
1770594180,6,16,5,11,10,18,6,14,9,18,6,16,9,13409,31995
1770594240,11,25,2,2,14,35,5,5,12,26,3,3,9,5724,35150
1770594300,2,2,0,0,5,5,1,1,2,3,1,1,1,5561,40131
