end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771896660,1,61,1,57,100,100,44,58,50,63,42,59,56,8418,4686
1771896720,57,65,42,55,59,67,44,57,59,67,43,55,58,7170,9039
1771896780,55,61,51,56,57,62,55,59,55,62,52,59,58,11392,16232
1771896840,56,70,53,67,59,72,54,69,59,72,53,66,64,11090,20295
1771896900,67,73,59,60,69,74,61,64,69,74,60,64,65,8249,22496
1771896960,60,70,60,69,64,72,61,70,60,71,60,67,65,8467,26586
1771897020,69,72,64,72,70,74,67,73,69,73,65,73,69,6484,27460
1771897080,72,72,42,46,73,73,44,47,73,73,44,47,62,8538,29779
1771897140,46,52,37,40,47,55,39,43,47,55,37,40,47,11040,32400
1771897200,40,43,5,5,43,45,6,6,41,45,5,6,16,19323,36460
1771897260,5,15,1,14,6,29,3,15,6,29,1,15,11,36840,52948
1771897320,14,14,4,13,15,16,5,15,15,15,4,13,7,30248,65203
1771897380,13,31,12,31,15,34,14,32,13,33,12,29,17,13451,65048
1771897440,31,35,0,0,32,38,1,1,32,37,1,1,5,45571,93923
1771897500,0,0,0,0,1,1,1,1,1,1,1,1,1,4861,98296
