end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769742960,33,49,33,46,100,100,43,47,43,49,42,47,46,725,665
1769743020,46,46,25,27,47,47,27,29,47,47,25,30,35,2361,2331
1769743080,27,38,24,37,29,42,27,41,27,40,24,38,33,2246,3724
1769743140,37,42,36,37,38,49,37,38,37,46,36,39,41,1421,4322
1769743200,37,42,34,42,38,45,35,45,37,44,34,44,39,837,4851
1769743260,42,47,36,38,45,49,39,39,42,48,37,38,45,1560,5009
1769743320,38,38,16,23,39,39,24,25,38,38,16,25,27,2897,7293
1769743380,23,24,8,14,25,27,10,17,26,26,9,17,15,4317,8417
1769743440,14,18,14,14,17,25,15,16,14,25,14,16,17,2162,8720
1769743500,14,22,11,20,16,23,14,21,15,22,14,21,17,1199,8294
1769743560,20,27,6,6,21,34,7,7,20,34,6,6,16,4535,10351
1769743620,6,9,1,4,7,12,4,5,6,12,1,5,6,4630,12587
1769743680,4,10,2,4,5,11,3,6,4,10,2,6,5,4291,14422
1769743740,4,39,3,25,6,50,4,34,5,50,3,23,21,5022,14085
1769743800,25,25,0,0,34,50,1,1,25,49,1,1,10,7684,20007
