end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772622960,1,53,1,53,100,100,47,54,48,54,44,54,50,2443,1837
1772623020,53,54,47,51,54,56,49,53,54,55,49,52,52,3622,4673
1772623080,51,52,46,49,53,58,48,52,53,58,46,53,52,8065,10678
1772623140,49,52,39,47,52,53,40,49,51,53,40,49,48,1956,11698
1772623200,47,56,46,54,49,58,48,56,47,57,47,54,54,2308,12840
1772623260,54,68,54,60,56,69,56,61,56,69,54,60,62,4428,13133
1772623320,60,62,38,46,61,64,40,47,60,62,39,43,49,2953,14632
1772623380,46,52,12,13,47,53,14,14,49,52,12,14,24,8731,16885
1772623440,13,19,10,10,14,20,11,12,13,20,10,10,15,5337,18290
1772623500,10,14,7,7,12,16,8,8,10,15,7,7,10,5602,20826
1772623560,7,8,3,4,8,9,4,6,7,9,3,5,5,5373,20293
1772623620,4,4,1,1,6,6,2,2,4,5,1,1,2,8231,22381
1772623680,1,1,0,0,2,2,1,1,1,2,1,1,1,9124,27616
1772623740,0,0,0,0,1,1,1,1,1,1,1,1,1,949,28546
1772623800,0,0,0,0,1,1,1,1,1,1,1,1,1,6229,33023
