end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771890360,1,58,1,48,100,100,49,50,50,59,49,50,55,4963,4089
1771890420,48,53,46,52,50,55,48,54,49,55,46,54,49,5529,6850
1771890480,52,62,51,62,54,65,52,64,54,64,51,62,58,6801,10863
1771890540,62,75,53,54,64,76,55,56,62,76,53,54,62,6297,13923
1771890600,54,58,41,49,56,60,42,50,54,60,41,48,50,5405,15487
1771890660,49,49,34,43,50,50,36,44,49,50,34,44,41,8406,17039
1771890720,43,43,24,29,44,44,25,30,44,44,24,29,31,8434,19612
1771890780,29,39,29,34,30,40,30,37,29,40,29,35,36,7730,22333
1771890840,34,45,30,31,37,46,31,33,36,46,30,31,39,10236,23008
1771890900,31,37,19,22,33,40,21,23,33,39,19,22,31,10402,26430
1771890960,22,25,6,9,23,29,7,10,22,28,7,10,16,16831,28690
1771891020,9,11,5,11,10,12,7,12,10,12,5,12,8,17021,37471
1771891080,11,14,6,14,12,18,7,16,11,17,6,15,10,14269,39782
1771891140,14,86,14,60,16,87,16,62,16,87,16,60,63,57656,33891
1771891200,60,99,41,99,62,100,62,100,62,99,41,99,90,25246,41949
