end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1767918660,1,53,1,53,100,100,50,56,48,56,48,56,50,218,205
1767918720,53,54,45,46,56,66,47,47,56,65,46,47,53,517,507
1767918780,46,55,36,55,47,56,46,56,47,53,36,53,46,1585,1635
1767918840,55,62,52,53,56,67,54,54,56,62,53,54,57,1125,2106
1767918900,53,64,45,64,54,65,54,65,54,64,45,64,55,2209,3027
1767918960,64,64,49,50,65,65,51,54,64,64,51,51,57,527,3453
1767919020,50,76,50,70,54,79,53,76,53,76,53,70,67,911,3413
1767919080,70,86,65,86,76,87,76,87,75,82,73,82,78,1098,3854
1767919140,86,96,82,96,87,97,87,97,86,96,86,96,90,586,4179
1767919200,96,96,93,95,97,97,96,97,97,97,95,95,96,1116,4304
1767919260,95,99,91,99,97,100,97,100,95,99,95,98,98,2844,6341
1767919320,99,99,99,99,100,100,100,100,99,99,99,99,99,78,6341
1767919380,99,99,99,99,100,100,100,100,99,99,99,99,99,46,6379
1767919440,99,99,99,99,100,100,100,100,99,99,99,99,99,25,6404
1767919500,99,99,99,99,100,100,100,100,99,99,99,99,99,93,6497
