end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1773405060,0,65,0,59,99,99,41,60,50,66,40,60,58,4576,2961
1773405120,59,64,39,53,60,65,40,56,60,65,40,54,56,9256,6882
1773405180,53,69,51,67,56,70,53,69,54,70,51,67,61,8302,9493
1773405240,67,85,60,75,69,86,61,76,69,85,60,76,75,20025,14924
1773405300,73,75,48,51,76,79,49,52,73,79,49,52,62,17641,18928
1773405360,51,53,30,30,52,54,31,31,51,53,31,31,45,9008,23011
1773405420,30,54,30,54,31,55,31,55,31,55,30,54,44,5828,26077
1773405480,54,54,38,41,55,56,39,42,55,55,38,42,48,10047,31836
1773405540,41,41,25,27,42,43,26,28,42,43,25,25,31,6533,33744
1773405600,27,56,26,55,28,57,28,56,27,56,27,55,35,4784,34065
1773405660,55,58,35,40,56,59,36,41,55,58,35,40,49,5116,34076
1773405720,40,54,30,46,41,56,31,47,40,55,30,46,42,5627,34966
1773405780,46,62,46,61,47,64,47,64,47,64,47,64,58,7078,36569
1773405840,61,70,7,10,64,72,8,12,63,72,7,11,31,19498,37502
1773405900,10,11,0,0,12,12,1,1,12,12,1,1,2,13631,40809
