end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766484960,45,45,45,45,100,100,72,72,,,,,,0,0
1766485020,45,51,21,49,72,79,57,57,,,,,,0,0
1766485080,49,59,31,56,57,69,57,65,45,66,45,65,64,10,9
1766485140,56,62,31,55,65,75,58,75,50,62,50,58,62,81,82
1766485200,55,61,41,52,75,89,70,70,79,79,53,79,79,67,82
1766485260,52,60,38,50,70,79,69,71,70,73,48,48,71,159,228
1766485320,50,60,44,60,71,78,71,78,,,,,,0,228
1766485380,60,69,49,60,78,78,70,70,69,69,50,50,69,65,229
1766485440,60,82,37,76,70,97,70,97,70,70,70,70,70,1,229
1766485500,76,79,37,69,97,97,76,88,,,,,,0,229
1766485560,69,92,37,92,88,98,88,98,,,,,,0,229
1766485620,92,92,37,86,98,98,98,98,98,98,98,98,98,1,228
1766485680,86,86,86,86,98,100,98,100,98,99,98,99,98,8,228
1766485740,86,86,37,37,100,100,100,100,,,,,,0,228
