end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1772205360,1,75,1,71,100,100,49,72,49,75,49,71,64,4644,2910
1772205420,71,71,52,53,72,72,54,57,71,71,52,54,58,16535,15966
1772205480,53,56,50,51,55,58,52,52,55,58,51,51,54,4145,17362
1772205540,51,51,28,30,52,52,29,32,51,51,28,33,36,7465,17069
1772205600,30,52,30,51,32,54,31,52,32,53,31,52,42,4500,17180
1772205660,51,71,46,61,52,73,47,62,51,72,47,62,60,7751,18873
1772205720,61,61,38,40,62,63,41,41,61,63,38,41,51,4978,21023
1772205780,40,50,31,45,41,51,32,46,41,51,31,46,43,5965,22502
1772205840,45,69,44,69,46,72,45,70,46,71,45,70,62,5984,24426
1772205900,69,70,58,65,70,72,60,67,69,70,59,65,65,5372,25096
1772205960,65,72,55,63,67,73,57,65,67,73,55,64,62,8143,27082
1772206020,63,76,63,67,65,77,64,69,64,77,64,69,72,7732,30223
1772206080,67,93,66,90,69,94,67,92,69,94,66,90,85,13560,35726
1772206140,90,99,86,99,92,100,88,100,92,99,88,99,96,25142,47930
1772206200,99,99,99,99,100,100,100,100,99,99,99,99,99,10914,54528
