end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1769952660,45,58,45,48,100,100,52,52,59,59,54,54,57,119,62
1769952720,48,53,40,44,52,54,44,45,48,53,43,46,47,100,140
1769952780,44,50,34,38,45,53,37,40,45,53,37,38,47,395,386
1769952840,38,42,35,42,40,45,39,44,39,44,35,42,39,263,562
1769952900,42,48,35,37,44,52,39,40,44,52,35,39,43,105,582
1769952960,37,41,10,11,40,42,12,13,40,42,11,11,25,476,784
1769953020,11,14,5,6,13,16,6,8,11,16,6,8,11,958,1516
1769953080,6,8,5,8,8,14,8,9,7,10,5,8,7,2096,2995
1769953140,8,11,4,4,9,15,6,6,9,12,4,4,9,1145,3736
1769953200,4,5,2,2,6,7,3,3,4,6,2,2,3,547,4015
1769953260,2,3,1,1,3,7,2,4,3,7,1,2,4,732,4372
1769953320,1,2,1,2,4,7,2,4,4,7,1,2,3,1802,4989
1769953380,2,2,1,1,4,4,2,2,2,4,2,2,2,945,5384
1769953440,1,1,0,0,2,2,1,2,2,2,1,2,1,2004,6857
1769953500,0,0,0,0,2,2,1,1,1,1,1,1,1,128,6985
