end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1771119060,0,65,0,65,99,99,45,68,51,68,41,68,60,922,619
1771119120,65,67,57,67,68,68,59,68,65,68,57,67,62,6439,4081
1771119180,67,70,62,66,68,72,63,67,68,71,63,64,67,6457,7426
1771119240,66,68,58,60,67,70,60,61,66,70,59,62,64,6370,10008
1771119300,60,67,49,49,61,68,50,50,61,68,50,50,58,8131,12710
1771119360,49,60,40,44,50,62,42,45,50,61,42,45,52,4784,14590
1771119420,44,45,27,39,45,47,29,41,45,47,27,39,32,7726,16767
1771119480,39,52,36,52,41,53,38,53,39,53,37,52,41,5494,18179
1771119540,52,87,52,79,53,88,53,80,53,88,52,79,80,11253,18576
1771119600,79,87,76,82,80,88,77,84,80,88,76,84,83,11693,21096
1771119660,82,91,79,91,84,93,82,92,84,93,79,91,87,8666,24686
1771119720,91,98,91,97,92,99,92,98,93,99,93,98,96,8571,28619
1771119780,97,99,95,96,98,100,96,97,98,99,95,97,98,8445,30488
1771119840,96,97,10,11,97,99,12,72,97,98,11,31,86,50624,56549
1771119900,11,38,0,0,72,93,1,1,11,93,1,1,7,13849,56622
