end_period_ts,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,price_open,price_high,price_low,price_close,price_mean,volume,open_interest
1766563260,5,53,5,20,100,100,46,46,53,53,50,50,50,209,209
1766563320,20,36,10,36,46,70,46,49,52,52,49,49,52,201,408
1766563380,36,48,31,48,49,49,49,49,49,49,49,49,49,15,423
1766563440,48,48,48,48,49,49,49,49,49,49,49,49,49,14,437
1766563500,48,48,21,44,49,49,49,49,49,49,49,49,49,15,452
1766563560,44,55,11,55,49,79,49,65,49,61,49,61,50,60,512
1766563620,55,63,52,52,65,79,53,53,63,63,63,63,63,1,513
1766563680,52,59,52,59,53,80,53,64,54,59,54,59,58,22,535
1766563740,59,59,24,33,64,98,44,49,60,62,44,44,56,7,542
1766563800,33,78,2,78,49,85,48,83,74,80,74,80,76,5,545
1766563860,78,78,78,78,83,86,83,85,85,86,85,85,85,143,688
1766563920,78,78,78,78,85,99,85,85,86,86,85,85,86,29,717
1766563980,78,84,78,84,85,99,84,99,85,85,84,84,84,6,723
1766564040,84,90,74,74,99,100,99,100,99,99,76,76,89,79,721
1766564100,74,95,74,95,100,100,89,100,,,,,,0,721
